,time,total
141391,1917-09-01,2246.791855007261
141392,1917-10-01,2187.1310590006397
141393,1917-11-01,2960.8861337675207
141394,1917-12-01,4055.5512237436315
141395,1918-01-01,6947.558213312195
141396,1918-02-01,14814.947200548857
141397,1918-03-01,15660.79662200241
141398,1918-04-01,17424.407165067514
141399,1918-05-01,15915.69388100973
141400,1918-06-01,11727.634383117143
141401,1918-07-01,6676.726666552438
141402,1918-08-01,4392.950876654259
141403,1918-09-01,3234.860984507982
141404,1918-10-01,1967.1362657548725
141405,1918-11-01,2080.7669277764853
141406,1918-12-01,6910.759373872855
141407,1919-01-01,13665.527901820391
141408,1919-02-01,16817.9853761064
141409,1919-03-01,13462.011742816743
141410,1919-04-01,13323.667330695036
141411,1919-05-01,10455.474393242517
141412,1919-06-01,9756.028693680833
141413,1919-07-01,5082.237834141846
141414,1919-08-01,3018.4616121868507
141415,1919-09-01,2171.899017230947
141416,1919-10-01,1418.5492867793719
141417,1919-11-01,1873.1531340415393
141418,1919-12-01,2471.0448212863384
141419,1920-01-01,3408.7987233976046
141420,1920-02-01,15447.643687967957
141421,1920-03-01,14323.552783943553
141422,1920-04-01,12621.45617572777
141423,1920-05-01,8576.894060316223
141424,1920-06-01,4905.048630976159
141425,1920-07-01,2158.4506891117
141426,1920-08-01,1598.1522175945856
141427,1920-09-01,1275.6416397137102
141428,1920-10-01,896.1038525373099
141429,1920-11-01,885.4928418273147
141430,1920-12-01,3789.106429173801
141431,1921-01-01,2175.611737156312
141432,1921-02-01,5880.28863343159
141433,1921-03-01,16772.188423582702
141434,1921-04-01,24553.867860809893
141435,1921-05-01,9898.542390300841
141436,1921-06-01,4869.483779158206
141437,1921-07-01,2118.1988017103927
141438,1921-08-01,1565.5739637413085
141439,1921-09-01,1473.732348154816
141440,1921-10-01,1342.0011731885525
141441,1921-11-01,1369.401051541341
141442,1921-12-01,1684.5197743505641
141443,1922-01-01,4961.191756003762
141444,1922-02-01,9459.728552315322
141445,1922-03-01,19970.070479905084
141446,1922-04-01,19478.093525402124
141447,1922-05-01,12762.412284248096
141448,1922-06-01,8074.791244899367
141449,1922-07-01,5992.87740066128
141450,1922-08-01,3027.6478049294938
141451,1922-09-01,2918.3764257634984
141452,1922-10-01,1984.6430785367588
141453,1922-11-01,1807.0307323975007
141454,1922-12-01,5473.840455629996
141455,1923-01-01,6204.753220180606
141456,1923-02-01,6173.819092519314
141457,1923-03-01,7854.913919410427
141458,1923-04-01,9609.48752130428
141459,1923-05-01,6756.586768914842
141460,1923-06-01,3547.1625424092063
141461,1923-07-01,2361.654208813873
141462,1923-08-01,1494.702703323001
141463,1923-09-01,1454.3517689470336
141464,1923-10-01,1185.9610677984317
141465,1923-11-01,1806.702822554096
141466,1923-12-01,5451.7721411395305
141467,1924-01-01,9495.407982168243
141468,1924-02-01,16218.35777938836
141469,1924-03-01,23216.33753079798
141470,1924-04-01,29905.83455650076
141471,1924-05-01,17282.51733637112
141472,1924-06-01,8761.747859396539
141473,1924-07-01,4536.629447092659
141474,1924-08-01,2731.5586065153657
141475,1924-09-01,1832.1694980536643
141476,1924-10-01,1421.5090076082772
141477,1924-11-01,1435.7370099780148
141478,1924-12-01,2039.1122341690211
141479,1925-01-01,5594.252168430018
141480,1925-02-01,8234.739197329294
141481,1925-03-01,20438.724871280643
141482,1925-04-01,14739.21361981023
141483,1925-05-01,9995.869664161086
141484,1925-06-01,6507.088410944951
141485,1925-07-01,4081.2020036890285
141486,1925-08-01,2853.310915802357
141487,1925-09-01,1935.2397732621816
141488,1925-10-01,1454.4287802744307
141489,1925-11-01,1839.4847890818444
141490,1925-12-01,2980.6376577003166
141491,1926-01-01,2628.3029391069686
141492,1926-02-01,7794.601864999653
141493,1926-03-01,7597.476477093955
141494,1926-04-01,6199.584225120972
141495,1926-05-01,4393.610419692779
141496,1926-06-01,3393.127260049264
141497,1926-07-01,1631.3552714811135
141498,1926-08-01,1289.6609353310293
141499,1926-09-01,1012.5958757550586
141500,1926-10-01,679.9988534644885
141501,1926-11-01,1318.612473733411
141502,1926-12-01,4789.17154943952
141503,1927-01-01,7041.313649199837
141504,1927-02-01,14754.159164530618
141505,1927-03-01,10238.196926328552
141506,1927-04-01,11853.16966599341
141507,1927-05-01,11060.166274150735
141508,1927-06-01,5964.478340921951
141509,1927-07-01,3392.4842215046974
141510,1927-08-01,2277.9787643996765
141511,1927-09-01,1526.5553123466116
141512,1927-10-01,1088.947790629865
141513,1927-11-01,1813.8008951206166
141514,1927-12-01,1377.1236204207066
141515,1928-01-01,5040.682308633583
141516,1928-02-01,8294.419848627207
141517,1928-03-01,15311.476721396937
141518,1928-04-01,21394.302591946664
141519,1928-05-01,19921.40459598026
141520,1928-06-01,12658.549982901994
141521,1928-07-01,7461.155359323646
141522,1928-08-01,4041.2143290453937
141523,1928-09-01,2662.014475706218
141524,1928-10-01,1579.4687607263963
141525,1928-11-01,1200.0527438486683
141526,1928-12-01,4180.6085848398
141527,1929-01-01,9437.82758926902
141528,1929-02-01,22339.90178248232
141529,1929-03-01,15998.116466460544
141530,1929-04-01,11953.41775866496
141531,1929-05-01,7864.467713949052
141532,1929-06-01,4458.192983628547
141533,1929-07-01,3175.5317628975595
141534,1929-08-01,2065.0358880084427
141535,1929-09-01,1576.326480043621
141536,1929-10-01,1376.995549269109
141537,1929-11-01,1357.2908644966956
141538,1929-12-01,3461.289622345929
141539,1930-01-01,8413.43142735222
141540,1930-02-01,8751.318967119616
141541,1930-03-01,12937.251854367783
141542,1930-04-01,14030.593023442661
141543,1930-05-01,7714.086186624524
141544,1930-06-01,5441.2268306634305
141545,1930-07-01,3275.3090674470022
141546,1930-08-01,2112.806540066376
141547,1930-09-01,2314.227082317274
141548,1930-10-01,1190.0511566802074
141549,1930-11-01,1141.3935766195787
141550,1930-12-01,1816.7856725673937
141551,1931-01-01,12471.408292513996
141552,1931-02-01,8986.678599601408
141553,1931-03-01,14861.743200850338
141554,1931-04-01,16517.574832514194
141555,1931-05-01,9378.87591539228
141556,1931-06-01,5636.438027209652
141557,1931-07-01,4033.43216719694
141558,1931-08-01,2574.5876166053554
141559,1931-09-01,1704.1234243259175
141560,1931-10-01,1841.691729330228
141561,1931-11-01,1420.8215848064674
141562,1931-12-01,1818.0955469471987
141563,1932-01-01,3042.8470188640276
141564,1932-02-01,5991.518864680822
141565,1932-03-01,11858.880533837568
141566,1932-04-01,8202.786062522233
141567,1932-05-01,9388.632236836598
141568,1932-06-01,6677.180291677123
141569,1932-07-01,2965.62334288058
141570,1932-08-01,2292.1745608176607
141571,1932-09-01,1905.0153078859912
141572,1932-10-01,1527.2651218333053
141573,1932-11-01,1049.5297748718367
141574,1932-12-01,7490.789746726915
141575,1933-01-01,6952.01260543907
141576,1933-02-01,21539.54792086546
141577,1933-03-01,32246.62851675007
141578,1933-04-01,26977.440469144934
141579,1933-05-01,20997.427571864308
141580,1933-06-01,11387.787419257782
141581,1933-07-01,5811.949925967721
141582,1933-08-01,3619.281167050637
141583,1933-09-01,2329.7870227040994
141584,1933-10-01,1654.5359636609721
141585,1933-11-01,1376.7347804968947
141586,1933-12-01,2552.1799425506565
141587,1934-01-01,4038.2212883191214
141588,1934-02-01,11477.753575418068
141589,1934-03-01,13330.18861339918
141590,1934-04-01,7894.571524030288
141591,1934-05-01,5365.837841106721
141592,1934-06-01,3638.362941064504
141593,1934-07-01,3542.688165256519
141594,1934-08-01,2021.4644124635488
141595,1934-09-01,1842.155775404367
141596,1934-10-01,1414.1159671877672
141597,1934-11-01,2041.5592163501765
141598,1934-12-01,3676.369488820146
141599,1935-01-01,5229.420685770956
141600,1935-02-01,12552.357117275662
141601,1935-03-01,11145.712499540788
141602,1935-04-01,12972.887536040636
141603,1935-05-01,12362.939765914281
141604,1935-06-01,6945.843446465542
141605,1935-07-01,4696.520750788448
141606,1935-08-01,2792.0351786809374
141607,1935-09-01,2378.2701278640507
141608,1935-10-01,1402.4559932182838
141609,1935-11-01,1867.8382932826269
141610,1935-12-01,6623.968457283991
141611,1936-01-01,12842.137103331814
141612,1936-02-01,15621.947602821861
141613,1936-03-01,20882.446413394628
141614,1936-04-01,14886.484625879315
141615,1936-05-01,15153.364852320256
141616,1936-06-01,7474.038661163929
141617,1936-07-01,5002.533883439066
141618,1936-08-01,2846.8985087489737
141619,1936-09-01,2377.5635501862052
141620,1936-10-01,1408.88614310163
141621,1936-11-01,1924.6796660909224
141622,1936-12-01,2009.794785516948
141623,1937-01-01,2446.0889881121016
141624,1937-02-01,3367.6246701070536
141625,1937-03-01,8409.81595227242
141626,1937-04-01,11808.874633300258
141627,1937-05-01,7875.510045375712
141628,1937-06-01,5287.101005733724
141629,1937-07-01,4195.236624355676
141630,1937-08-01,2534.7538649102107
141631,1937-09-01,2116.6767752300366
141632,1937-10-01,1620.7601942968922
141633,1937-11-01,1747.6775819205964
141634,1937-12-01,2260.5581067131866
141635,1938-01-01,3737.584778040142
141636,1938-02-01,16790.32386368933
141637,1938-03-01,16624.83093319774
141638,1938-04-01,25572.85822690234
141639,1938-05-01,19733.832771176236
141640,1938-06-01,12026.758275971497
141641,1938-07-01,6765.365938867302
141642,1938-08-01,4010.1000633494227
141643,1938-09-01,2822.4262210010975
141644,1938-10-01,1734.0219324984257
141645,1938-11-01,1476.9728476778287
141646,1938-12-01,3474.2087147707325
141647,1939-01-01,5348.30722378102
141648,1939-02-01,14257.909150299694
141649,1939-03-01,17808.082304308155
141650,1939-04-01,21866.530739753354
141651,1939-05-01,18481.389050132155
141652,1939-06-01,11025.032266549635
141653,1939-07-01,6105.091906778837
141654,1939-08-01,3657.0246637693367
141655,1939-09-01,2191.2654421730113
141656,1939-10-01,1648.5290341277546
141657,1939-11-01,1022.183083698334
141658,1939-12-01,1885.3141756864227
141659,1940-01-01,4770.573212214476
141660,1940-02-01,8074.361522733645
141661,1940-03-01,10779.891142648728
141662,1940-04-01,7887.353204177638
141663,1940-05-01,5200.344199138427
141664,1940-06-01,3867.0104149175013
141665,1940-07-01,2498.497912257504
141666,1940-08-01,1821.6412630627733
141667,1940-09-01,1675.1985118430039
141668,1940-10-01,1724.6671237506869
141669,1940-11-01,1131.0121976886592
141670,1940-12-01,2373.7267471038554
141671,1941-01-01,4940.246104026587
141672,1941-02-01,6285.385938062856
141673,1941-03-01,11719.606863431287
141674,1941-04-01,9018.813957090126
141675,1941-05-01,6008.665039906356
141676,1941-06-01,4273.437472913913
141677,1941-07-01,3041.575128510702
141678,1941-08-01,1721.4143726974546
141679,1941-09-01,1363.2271003922133
141680,1941-10-01,1079.006271624434
141681,1941-11-01,2328.1242748431982
141682,1941-12-01,2232.8665543243046
141683,1942-01-01,2616.3396979078934
141684,1942-02-01,9982.196816981115
141685,1942-03-01,17280.01840146279
141686,1942-04-01,14819.772579270513
141687,1942-05-01,11884.565320232083
141688,1942-06-01,7406.300471190869
141689,1942-07-01,5102.142712227186
141690,1942-08-01,3710.7626522230353
141691,1942-09-01,2493.0924372633567
141692,1942-10-01,1931.9330135012035
141693,1942-11-01,1825.282375336648
141694,1942-12-01,2580.771203799878
141695,1943-01-01,6434.997430463405
141696,1943-02-01,20285.161837859883
141697,1943-03-01,21149.54733417128
141698,1943-04-01,17500.400009236255
141699,1943-05-01,14204.903408381208
141700,1943-06-01,10638.930610886284
141701,1943-07-01,5671.550110856911
141702,1943-08-01,3328.456515391117
141703,1943-09-01,2821.132927446623
141704,1943-10-01,1943.0808230700213
141705,1943-11-01,2026.2690291792046
141706,1943-12-01,3539.348593552632
141707,1944-01-01,11017.060196117998
141708,1944-02-01,13543.3644273335
141709,1944-03-01,17590.10238314422
141710,1944-04-01,16282.595667905243
141711,1944-05-01,14317.410495729593
141712,1944-06-01,7807.6712525814455
141713,1944-07-01,4945.481991454227
141714,1944-08-01,2758.8163875445043
141715,1944-09-01,2113.333546353779
141716,1944-10-01,1548.17243084466
141717,1944-11-01,1169.9492696012348
141718,1944-12-01,2165.6951976456508
141719,1945-01-01,10770.2035501437
141720,1945-02-01,5219.572817933694
141721,1945-03-01,11717.434955556439
141722,1945-04-01,16514.30703801819
141723,1945-05-01,14058.635747674973
141724,1945-06-01,9045.436127935649
141725,1945-07-01,4428.951240102224
141726,1945-08-01,2558.111465029394
141727,1945-09-01,2134.4848731739735
141728,1945-10-01,1941.2773792967664
141729,1945-11-01,1924.3539222863928
141730,1945-12-01,1464.4828148095562
141731,1946-01-01,4700.053198001301
141732,1946-02-01,9745.506346717273
141733,1946-03-01,12506.110002309251
141734,1946-04-01,19894.155063446677
141735,1946-05-01,14719.809701262933
141736,1946-06-01,7892.450607442343
141737,1946-07-01,3857.483409614145
141738,1946-08-01,2249.4023337810563
141739,1946-09-01,1744.8395500639087
141740,1946-10-01,1157.6683087927163
141741,1946-11-01,809.9809505635886
141742,1946-12-01,3024.2208726034396
141743,1947-01-01,5256.120205838106
141744,1947-02-01,13846.09186143282
141745,1947-03-01,14895.977823195972
141746,1947-04-01,7222.380535170158
141747,1947-05-01,4559.569654628438
141748,1947-06-01,3874.454677159419
141749,1947-07-01,1768.6179845339338
141750,1947-08-01,1136.9603761611068
141751,1947-09-01,1272.8010083253203
141752,1947-10-01,1015.5029851425693
141753,1947-11-01,930.0100808394269
141754,1947-12-01,1630.3941800886696
141755,1948-01-01,4682.136330772479
141756,1948-02-01,12258.048228461037
141757,1948-03-01,14032.713858567568
141758,1948-04-01,15947.346810667303
141759,1948-05-01,12315.697031952153
141760,1948-06-01,8167.7042113319785
141761,1948-07-01,4010.2237809087
141762,1948-08-01,2599.0100607924574
141763,1948-09-01,1902.7027432207442
141764,1948-10-01,1690.623456343396
141765,1948-11-01,1132.338851618444
141766,1948-12-01,2241.76705480928
141767,1949-01-01,5872.535635049944
141768,1949-02-01,12527.696215084336
141769,1949-03-01,23048.760483065438
141770,1949-04-01,17897.408492836767
141771,1949-05-01,12379.840380082736
141772,1949-06-01,6398.646125913795
141773,1949-07-01,4893.106333287023
141774,1949-08-01,2605.6744311999487
141775,1949-09-01,2711.0231808366752
141776,1949-10-01,2944.105826940488
141777,1949-11-01,2687.7466892417815
141778,1949-12-01,3475.2047974214865
141779,1950-01-01,3287.4839944150312
141780,1950-02-01,8259.411463199573
141781,1950-03-01,7072.934594345885
141782,1950-04-01,7716.234942192359
141783,1950-05-01,8213.889760700218
141784,1950-06-01,4428.244281433806
141785,1950-07-01,2011.7777143199733
141786,1950-08-01,1598.9639446233355
141787,1950-09-01,1249.2636414849394
141788,1950-10-01,1118.7458805555334
141789,1950-11-01,1318.6110574590982
141790,1950-12-01,4251.796689253528
141791,1951-01-01,14149.9923139874
141792,1951-02-01,13895.865019476847
141793,1951-03-01,8142.066961067657
141794,1951-04-01,18130.452052549328
141795,1951-05-01,14871.150422043487
141796,1951-06-01,10627.989217152193
141797,1951-07-01,4880.459629506319
141798,1951-08-01,3019.124363956183
141799,1951-09-01,2325.426282053088
141800,1951-10-01,1686.978494317064
141801,1951-11-01,2294.533823741554
141802,1951-12-01,2202.5097974364935
141803,1952-01-01,5418.594466765983
141804,1952-02-01,19273.35744408766
141805,1952-03-01,17033.94698716272
141806,1952-04-01,14982.955624909306
141807,1952-05-01,11233.683949176175
141808,1952-06-01,6683.199534232592
141809,1952-07-01,4287.902314543629
141810,1952-08-01,2587.328768716897
141811,1952-09-01,2009.614627413915
141812,1952-10-01,2329.2380337178606
141813,1952-11-01,1457.6533002261253
141814,1952-12-01,2338.6931425524986
141815,1953-01-01,6968.885758794849
141816,1953-02-01,13700.298447445079
141817,1953-03-01,12840.009143826732
141818,1953-04-01,9741.806164557138
141819,1953-05-01,11461.83033740434
141820,1953-06-01,6153.402134695195
141821,1953-07-01,4001.7903787132627
141822,1953-08-01,2416.7663160761763
141823,1953-09-01,1936.3836347603428
141824,1953-10-01,1704.772930553589
141825,1953-11-01,1541.5635152761897
141826,1953-12-01,3686.212383013512
141827,1954-01-01,15000.818264833706
141828,1954-02-01,16667.05860749154
141829,1954-03-01,23706.796521981858
141830,1954-04-01,19340.5947110868
141831,1954-05-01,13806.33588865664
141832,1954-06-01,8250.064891075508
141833,1954-07-01,5781.9068130403375
141834,1954-08-01,3708.726517002424
141835,1954-09-01,2979.9155451215256
141836,1954-10-01,2093.4215056385788
141837,1954-11-01,1896.6289738988075
141838,1954-12-01,3223.972831571945
141839,1955-01-01,6665.942722777156
141840,1955-02-01,9179.196329360635
141841,1955-03-01,6541.05001137373
141842,1955-04-01,10015.85062476648
141843,1955-05-01,8357.518876712482
141844,1955-06-01,5085.278699992694
141845,1955-07-01,2485.895116284668
141846,1955-08-01,1842.8661027968706
141847,1955-09-01,1400.7955308907617
141848,1955-10-01,1464.498732885927
141849,1955-11-01,840.0988657690634
141850,1955-12-01,2901.056969236386
141851,1956-01-01,3717.9792087913056
141852,1956-02-01,9744.769858047683
141853,1956-03-01,17249.80746965813
141854,1956-04-01,20580.15716499992
141855,1956-05-01,13898.432576317195
141856,1956-06-01,6633.26945184557
141857,1956-07-01,4435.885497199898
141858,1956-08-01,2284.2731856508535
141859,1956-09-01,1695.5374702697293
141860,1956-10-01,1315.2551735029647
141861,1956-11-01,1701.3117054578997
141862,1956-12-01,2990.7251577537722
141863,1957-01-01,2854.3086615535285
141864,1957-02-01,3477.586806579967
141865,1957-03-01,5605.588856315587
141866,1957-04-01,7795.555211971139
141867,1957-05-01,5343.435575498931
141868,1957-06-01,2798.752569387605
141869,1957-07-01,2421.0992872781344
141870,1957-08-01,1310.5656506529695
141871,1957-09-01,1444.5177260323267
141872,1957-10-01,2286.170042253627
141873,1957-11-01,2539.43348421049
141874,1957-12-01,5566.302373907215
141875,1958-01-01,8543.506313854581
141876,1958-02-01,14513.971458704273
141877,1958-03-01,19921.70726638483
141878,1958-04-01,17196.081369861942
141879,1958-05-01,16910.56188732437
141880,1958-06-01,9309.427286748823
141881,1958-07-01,4812.2468673046
141882,1958-08-01,2547.1777769799346
141883,1958-09-01,2113.6989099326006
141884,1958-10-01,1370.0421028679566
141885,1958-11-01,1051.3425309015392
141886,1958-12-01,3554.017520047537
141887,1959-01-01,7362.970317106852
141888,1959-02-01,11576.383289392976
141889,1959-03-01,17347.12615570693
141890,1959-04-01,18233.667820993935
141891,1959-05-01,13869.740675872923
141892,1959-06-01,8388.331996657056
141893,1959-07-01,3252.6218401470333
141894,1959-08-01,1960.4589942876141
141895,1959-09-01,1579.2432995006611
141896,1959-10-01,1124.9255869667331
141897,1959-11-01,1190.2122614858085
141898,1959-12-01,1574.4282789346526
141899,1960-01-01,2843.835613190464
141900,1960-02-01,22236.237538195302
141901,1960-03-01,17529.575166936804
141902,1960-04-01,16734.823382241477
141903,1960-05-01,7618.045685941862
141904,1960-06-01,4231.201977656085
141905,1960-07-01,2325.295476942856
141906,1960-08-01,1751.5325946939324
141907,1960-09-01,1287.0711333283139
141908,1960-10-01,1239.0672147008904
141909,1960-11-01,2419.987674250081
141910,1960-12-01,3747.376193007171
141911,1961-01-01,11175.955912593421
141912,1961-02-01,19245.44797586052
141913,1961-03-01,20249.340865751103
141914,1961-04-01,18995.32107129973
141915,1961-05-01,15239.25583355487
141916,1961-06-01,8475.831566322177
141917,1961-07-01,4439.907772799137
141918,1961-08-01,2568.899984882709
141919,1961-09-01,2034.1961607811686
141920,1961-10-01,1598.539067522654
141921,1961-11-01,1862.6397632008063
141922,1961-12-01,1799.102382560592
141923,1962-01-01,3986.5347868664157
141924,1962-02-01,10441.583351658246
141925,1962-03-01,14507.910714123183
141926,1962-04-01,9705.482722576071
141927,1962-05-01,8726.870424552388
141928,1962-06-01,3450.4330049292057
141929,1962-07-01,1554.5261685724272
141930,1962-08-01,1514.9921948644123
141931,1962-09-01,805.133512300426
141932,1962-10-01,715.0403625820682
141933,1962-11-01,622.343621778823
141934,1962-12-01,2908.4402221264795
141935,1963-01-01,5956.796359273985
141936,1963-02-01,11665.646010874458
141937,1963-03-01,5208.300635898604
141938,1963-04-01,6368.627217697962
141939,1963-05-01,5824.874592901825
141940,1963-06-01,2438.0837250316426
141941,1963-07-01,1160.0874321095494
141942,1963-08-01,556.2377298975114
141943,1963-09-01,721.3360188459089
141944,1963-10-01,619.5186287233071
141945,1963-11-01,854.4021877548963
141946,1963-12-01,1295.741230685659
141947,1964-01-01,5691.398560576807
141948,1964-02-01,6607.351316063513
141949,1964-03-01,9616.78609471084
141950,1964-04-01,10707.918568066354
141951,1964-05-01,13102.1918810747
141952,1964-06-01,9838.518211530216
141953,1964-07-01,6168.7436349710915
141954,1964-08-01,4110.432688145118
141955,1964-09-01,3852.8298195022007
141956,1964-10-01,2777.6596980255295
141957,1964-11-01,2177.2423216675725
141958,1964-12-01,4067.077468168237
141959,1965-01-01,8947.456518980167
141960,1965-02-01,17503.72415798795
141961,1965-03-01,30421.882652721597
141962,1965-04-01,30103.73370808959
141963,1965-05-01,22211.67810298953
141964,1965-06-01,13010.332722191884
141965,1965-07-01,6742.36928823097
141966,1965-08-01,3456.523109646032
141967,1965-09-01,2547.52654238109
141968,1965-10-01,1987.041740298305
141969,1965-11-01,1830.783980094061
141970,1965-12-01,4518.398546385213
141971,1966-01-01,10741.5487608347
141972,1966-02-01,31597.043753003254
141973,1966-03-01,44298.053292932454
141974,1966-04-01,33936.86379083442
141975,1966-05-01,24431.931710729506
141976,1966-06-01,13335.50857604412
141977,1966-07-01,6512.083556997034
141978,1966-08-01,3914.389481531529
141979,1966-09-01,3041.2175655717365
141980,1966-10-01,1780.807306857916
141981,1966-11-01,2013.4966083721315
141982,1966-12-01,6050.552846673651
141983,1967-01-01,3602.0386795062086
141984,1967-02-01,5219.090382527027
141985,1967-03-01,9615.169953992283
141986,1967-04-01,6233.902662426226
141987,1967-05-01,4163.869961969672
141988,1967-06-01,2653.399763900988
141989,1967-07-01,2037.0083362410282
141990,1967-08-01,635.0998839858335
141991,1967-09-01,1122.041644427065
141992,1967-10-01,1896.2781306185334
141993,1967-11-01,963.5136423730397
141994,1967-12-01,2381.6181253900986
141995,1968-01-01,4711.4051093649505
141996,1968-02-01,8075.197448903394
141997,1968-03-01,8659.375195055447
141998,1968-04-01,17846.071472599764
141999,1968-05-01,13896.890898156458
142000,1968-06-01,10000.751930097795
142001,1968-07-01,5106.877930007262
142002,1968-08-01,2986.226040074529
142003,1968-09-01,2293.1073159353923
142004,1968-10-01,1701.6304768370135
142005,1968-11-01,1998.729679885411
142006,1968-12-01,3375.5433858474225
142007,1969-01-01,3482.7500722380264
142008,1969-02-01,2993.0818478600877
142009,1969-03-01,16397.554417483392
142010,1969-04-01,10068.19501774182
142011,1969-05-01,5551.192393275542
142012,1969-06-01,3136.2459633677045
142013,1969-07-01,2125.131290122681
142014,1969-08-01,918.1996217486043
142015,1969-09-01,1076.8852528328762
142016,1969-10-01,929.926305489417
142017,1969-11-01,1271.0685133086583
142018,1969-12-01,4169.14940185303
142019,1970-01-01,15357.188469742137
142020,1970-02-01,8447.698892451159
142021,1970-03-01,11395.146713193575
142022,1970-04-01,13373.608981085845
142023,1970-05-01,14738.669157765136
142024,1970-06-01,9124.898012220467
142025,1970-07-01,4229.695333293096
142026,1970-08-01,2881.7436436032035
142027,1970-09-01,2027.2124835497684
142028,1970-10-01,1618.9216630306664
142029,1970-11-01,1377.2844502758057
142030,1970-12-01,5095.203997516719
142031,1971-01-01,9343.80558408313
142032,1971-02-01,9359.372752721927
142033,1971-03-01,12996.135840578801
142034,1971-04-01,12593.590588074907
142035,1971-05-01,8906.938202357778
142036,1971-06-01,3520.6575791463847
142037,1971-07-01,1359.5462660117125
142038,1971-08-01,1004.1405020982445
142039,1971-09-01,1017.6256713905129
142040,1971-10-01,1382.9829352092993
142041,1971-11-01,917.9543821419792
142042,1971-12-01,7446.690626711681
142043,1972-01-01,9724.003500923682
142044,1972-02-01,12301.235580421353
142045,1972-03-01,17568.38872901831
142046,1972-04-01,18760.58258728269
142047,1972-05-01,16212.314650124645
142048,1972-06-01,8055.866600782645
142049,1972-07-01,3807.8107010183494
142050,1972-08-01,2176.693812223159
142051,1972-09-01,1656.8815419241855
142052,1972-10-01,1152.005101209316
142053,1972-11-01,949.0054329650616
142054,1972-12-01,1513.6541767566662
142055,1973-01-01,2480.560914988041
142056,1973-02-01,4254.34697356784
142057,1973-03-01,10396.832150989296
142058,1973-04-01,16739.492605352443
142059,1973-05-01,17380.441325419357
142060,1973-06-01,10057.423864687007
142061,1973-07-01,5651.887598135852
142062,1973-08-01,3458.2623373909673
142063,1973-09-01,2711.7572609925505
142064,1973-10-01,2036.9499895075037
142065,1973-11-01,2326.826961025126
142066,1973-12-01,2620.100383565948
142067,1974-01-01,7996.630114664846
142068,1974-02-01,8164.608256012485
142069,1974-03-01,18019.98758900113
142070,1974-04-01,13640.833182589002
142071,1974-05-01,8378.937454680938
142072,1974-06-01,4103.82036681388
142073,1974-07-01,1444.3415339388869
142074,1974-08-01,1020.1702782886457
142075,1974-09-01,1036.3079886613496
142076,1974-10-01,844.6455914621288
142077,1974-11-01,936.7473340680483
142078,1974-12-01,1764.2221260646345
142079,1975-01-01,5058.652637236333
142080,1975-02-01,12823.28534157174
142081,1975-03-01,17958.31282393742
142082,1975-04-01,17889.478424908986
142083,1975-05-01,13093.196351672552
142084,1975-06-01,7966.604413705945
142085,1975-07-01,4308.243739482867
142086,1975-08-01,2592.729734556763
142087,1975-09-01,2041.8234544605361
142088,1975-10-01,1660.9263720334832
142089,1975-11-01,1590.9280564660594
142090,1975-12-01,2163.0950520287606
142091,1976-01-01,3414.0658750980865
142092,1976-02-01,11097.601011330702
142093,1976-03-01,13511.079609860411
142094,1976-04-01,13441.844044265064
142095,1976-05-01,10669.952097610814
142096,1976-06-01,6235.73579499882
142097,1976-07-01,3125.931408988564
142098,1976-08-01,1838.4003992647752
142099,1976-09-01,1744.872826972444
142100,1976-10-01,1320.5291284525852
142101,1976-11-01,1442.996275973979
142102,1976-12-01,1953.6797585120294
142103,1977-01-01,4764.118619968303
142104,1977-02-01,11885.031478076788
142105,1977-03-01,7579.744235709766
142106,1977-04-01,11422.278715588702
142107,1977-05-01,9216.01559095065
142108,1977-06-01,6563.9054988708995
142109,1977-07-01,3131.84129167318
142110,1977-08-01,1940.6457172866585
142111,1977-09-01,1851.9507299162879
142112,1977-10-01,1194.8707880626912
142113,1977-11-01,1186.6407651508498
142114,1977-12-01,4949.872552865969
142115,1978-01-01,21351.16683208004
142116,1978-02-01,17081.811274930675
142117,1978-03-01,13752.484485055453
142118,1978-04-01,17107.47025891156
142119,1978-05-01,17347.6689775309
142120,1978-06-01,10220.491415118535
142121,1978-07-01,5632.977534682619
142122,1978-08-01,3326.5023479965666
142123,1978-09-01,2301.242371352234
142124,1978-10-01,2085.336019148898
142125,1978-11-01,3313.569968119045
142126,1978-12-01,6588.580502087609
142127,1979-01-01,12708.957768462697
142128,1979-02-01,21711.060144072915
142129,1979-03-01,32885.26593840976
142130,1979-04-01,30405.101608182536
142131,1979-05-01,21218.429946339158
142132,1979-06-01,14770.694058994031
142133,1979-07-01,6546.196446874757
142134,1979-08-01,3679.2526138329767
142135,1979-09-01,2734.2930949692086
142136,1979-10-01,2109.9160680106734
142137,1979-11-01,1991.4829646388039
142138,1979-12-01,1673.2461791860685
142139,1980-01-01,6679.9603210352925
142140,1980-02-01,7351.915308748146
142141,1980-03-01,5995.648710517489
142142,1980-04-01,7446.649554632908
142143,1980-05-01,8319.055154266047
142144,1980-06-01,3832.4813665765573
142145,1980-07-01,1247.1342277311037
142146,1980-08-01,869.1695752605888
142147,1980-09-01,1007.5859725997009
142148,1980-10-01,707.956727022305
142149,1980-11-01,724.480165667388
142150,1980-12-01,966.8522527755688
142151,1981-01-01,8037.456601339919
142152,1981-02-01,4339.04133189503
142153,1981-03-01,4700.093500200708
142154,1981-04-01,9895.112427689683
