SA,NO3,PO4,depth,lat,lon
33.7085401533544,0.1,0.33,0,32.933333,-117.316666
33.7185874082436,0.2,0.28,0,32.833333,-117.516666
33.7085401533544,NaN,0.18,0,32.833333,-117.516666
33.648256624019,NaN,0.28,0,32.658333,-117.858333
33.7185874082436,0.1,0.26,0,32.466666,-118.2
33.427217016456,NaN,0.33,0,31.75,-121.316666
33.4473115262345,NaN,0.33,0,32.5,-119.925
33.7085401533544,NaN,0.23,0,32.7,-119.5
33.7386819180221,NaN,0.18,0,33,-118.933333
33.6884456435759,NaN,0.28,0,33.341666,-118.05
33.6281621142406,NaN,0.28,0,33.466666,-117.775
33.7587764278005,NaN,0.28,0,33.833333,-118.625
33.7587764278005,NaN,0.31,0,33.666666,-118.966666
33.7688236826897,0.1,0.31,0,33.508333,-119.325
33.8090127022466,8.3,0.92,0,33.883333,-120.2
33.8492017218035,2.6,0.64,0,34.133333,-119.566666
33.8893907413604,7.4,0.92,0,34.166666,-119.991666
33.8893907413604,10.5,1.1,0,34.391666,-120.625
33.4674060360129,4.7,0.56,0,34.316666,-120.8
33.2966027028961,0.2,0.38,0,34.15,-121.15
33.2262719186715,NaN,0.33,0,33.15,-123.216666
32.9961897817082,NaN,0.33,0,34.2,-125.9
33.0152795659978,NaN,0.33,0,34.541666,-125.2
33.0052323111085,NaN,0.31,0,34.2,-125.9
33.1529269579802,NaN,0.31,0,34.883333,-124.5
33.1880923500924,NaN,0.36,0,35.216666,-123.8
33.0554685855547,NaN,0.41,0,35.55,-123.1
33.0393929777319,NaN,0.36,0,35.383333,-123.441666
33.2262719186715,1.1,0.28,0,35.883333,-122.383333
33.2765081931176,1.6,0.41,0,36.108333,-121.908333
33.8090127022466,4.9,0.51,0,36.816666,-122.075
33.8240835845805,5.4,0.64,0,37.908333,-123.041666
33.0152795659978,NaN,0.31,0,37.283333,-124.35
33.0152809693692,NaN,0.31,2,37.283333,-124.35
32.8997361347717,NaN,0.36,0,36.95,-125.066666
32.8997368340017,NaN,0.36,1,36.95,-125.066666
32.9539913111735,NaN,0.36,0,36.616666,-125.783333
32.9539920115566,NaN,0.36,1,36.616666,-125.783333
33.4653965850351,NaN,0.26,0,32.5,-119.925
33.4653972962873,NaN,0.26,1,32.5,-119.925
33.7326535650885,NaN,0.33,0,33,-118.933333
33.7326542820208,NaN,0.33,1,33,-118.933333
33.8009748983353,NaN,0.19,0,28.325,-115.408333
33.8009756167196,NaN,0.19,1,28.325,-115.408333
33.8642726041374,0.1,0.27,0,28.283333,-114.9
33.7989654473574,NaN,0.35,0,27.716666,-115.55
33.8120268787134,NaN,0.35,0,27.55,-115.875
33.6552897024415,NaN,0.32,0,27.216666,-116.525
33.7155732317768,NaN,0.27,0,26.875,-117.166666
33.7125590553101,0.6,0.32,0,26.541666,-117.808333
33.7587764278005,NaN,0.32,0,26.491666,-113.483333
33.8793434864712,0.5,0.37,0,26.15,-114.125
33.9315892118952,0.4,0.32,0,25.483333,-115.4
34.2189407017271,NaN,0.37,0,25.583333,-112.308333
33.9677593294964,NaN,0.48,0,25.325,-112.75
33.8713056825598,NaN,0.32,0,25,-113.391666
33.7738473101344,0.2,0.29,0,24.65,-114.025
33.7758567611122,NaN,0.16,0,24.333333,-114.658333
33.7889181924682,0.1,0.29,0,32.183333,-117.283333
33.6884456435759,0.3,0.29,0,32.091666,-117.483333
33.8291072120251,0.3,0.32,0,31.933333,-117.833333
33.7587764278005,0.6,0.51,0,31.675,-116.775
33.7386819180221,0.1,0.21,0,31.508333,-117.1
33.7185874082436,NaN,0.21,0,31.35,-117.45
33.7286346631328,0.7,0.35,0,31.016666,-118.116666
33.6382093691298,0.3,0.27,0,30.75,-118.716666
33.5980203495729,0.3,0.27,0,30.4,-119.45
33.5075950555698,NaN,0.45,0,30.066666,-120.125
33.4774532909022,NaN,0.35,0,29.675,-120.783333
33.6884456435759,NaN,0.27,0,29.775,-116
33.648256624019,NaN,0.27,0,29.608333,-116.325
33.5779258397944,NaN,0.59,0,29.275,-116.983333
33.5980203495729,1.1,0.35,0,28.941666,-117.65
33.427217016456,NaN,0.35,0,28.608333,-118.3
33.427217016456,NaN,0.4,0,28.275,-118.958333
33.7115543298211,0.4,0.75,0,32.183333,-117.283333
33.8652773296263,0.9,0.68,0,32.091666,-117.483333
33.6703605847753,0.1,0.63,0,31.933333,-117.833333
33.7487291729113,NaN,0.42,0,31.675,-116.775
33.7688236826897,NaN,0.47,0,31.508333,-117.1
33.7386819180221,NaN,0.49,0,31.35,-117.45
33.7869087414903,NaN,0.47,0,31.016666,-118.116666
33.6110817809289,NaN,0.4,0,30.75,-118.716666
33.582949467239,NaN,0.56,0,30.4,-119.45
33.609072329951,NaN,0.49,0,30.066666,-120.125
33.4332453693896,NaN,0.49,0,29.675,-120.783333
33.7386819180221,NaN,0.42,0,29.775,-116
33.7889181924682,NaN,0.47,0,29.608333,-116.325
33.5980203495729,NaN,0.49,0,29.275,-116.983333
33.648256624019,NaN,0.47,0,28.941666,-117.65
33.8190599571359,NaN,0.47,0,28.608333,-118.3
33.6271573887516,NaN,0.47,0,28.275,-118.958333
33.8250883100694,NaN,0.4,0,28.325,-115.408333
33.6593086043972,NaN,0.42,0,28.283333,-114.9
33.7587764278005,NaN,0.51,0,27.716666,-115.55
33.7889181924682,NaN,0.44,0,27.55,-115.875
33.7185874082436,NaN,0.42,0,27.216666,-116.525
33.6783983886867,NaN,0.44,0,26.875,-117.166666
33.7226063101993,NaN,0.44,0,26.541666,-117.808333
34.1978414664597,NaN,0.63,0,26.491666,-113.483333
33.8481969963146,NaN,0.35,0,26.15,-114.125
33.84317336887,NaN,0.42,0,25.816666,-114.808333
33.7467197219334,NaN,0.47,0,25.483333,-115.4
34.128515407724,NaN,0.37,0,25.325,-112.75
34.2309974075941,NaN,0.47,0,25,-113.391666
33.998905819653,NaN,0.42,0,24.65,-114.025
33.960726251074,NaN,0.4,0,24.333333,-114.658333
33.6794031141756,NaN,0.3,0,37.908333,-123.041666
33.6794038299762,NaN,0.3,1,37.908333,-123.041666
33.7055259768876,5.7,0.77,0,37.616666,-123.616666
33.7055266932434,5.7,0.77,1,37.616666,-123.616666
33.4965430751917,5.5,0.5,0,37.283333,-124.35
33.4985525261695,5.1,0.58,0,36.95,-125.066666
32.9680574680184,0.6,0.3,0,36.616666,-125.783333
32.9680581687005,0.6,0.3,1,36.616666,-125.783333
33.5477840751268,1.4,0.39,0,36.108333,-121.908333
33.440278447812,1.3,0.44,0,35.883333,-122.383333
33.4402791585304,1.3,0.44,1,35.883333,-122.383333
33.3850185459213,0.9,0.41,0,35.55,-123.1
33.0203031934424,NaN,0.3,0,35.216666,-123.8
33.0022181346418,NaN,0.28,0,34.883333,-124.5
33.2644514872506,NaN,0.3,0,33.483333,-122.533333
33.2282813696494,NaN,0.3,0,33.15,-123.216666
33.2282827820748,NaN,0.3,2,33.15,-123.216666
33.7688236826897,NaN,0.17,0,34.166666,-119.991666
33.8451828198479,NaN,0.22,0,33.508333,-119.325
33.7085401533544,5.7,0.72,0,36.816666,-122.075
33.7688236826897,NaN,0.22,0,34.391666,-120.625
33.7587764278005,NaN,0.14,0,34.316666,-120.8
33.7386819180221,NaN,0.55,0,34.15,-121.15
33.7185874082436,NaN,0.17,0,34.125,-119.516666
33.7487291729113,0.8,0.44,0,33.883333,-120.2
33.778870937579,NaN,0.22,0,33.833333,-118.625
33.7989654473574,NaN,0.25,0,33.666666,-118.966666
33.7286346631328,NaN,0.22,0,33.466666,-117.775
33.7386819180221,NaN,0.22,0,33.341666,-118.05
33.7688236826897,NaN,0.3,0,33.216666,-118.4
33.8190599571359,NaN,0.36,0,33,-118.933333
33.6783983886867,NaN,0.33,0,32.7,-119.5
33.427217016456,0.1,0.36,0,32.5,-119.925
33.3066499577853,NaN,0.33,0,32.1,-120.633333
33.3066499577853,NaN,0.28,0,31.75,-121.316666
33.2966027028961,NaN,0.28,0,31.416666,-122
33.2865554480069,NaN,0.25,0,31.083333,-122.666666
33.2865554480069,NaN,0.3,0,30.408333,-124
33.6984928984651,NaN,0.25,0,29.8,-125.341666
33.7587764278005,NaN,0.28,0,32.933333,-117.283333
33.8190599571359,NaN,0.28,0,32.833333,-117.516666
33.8190599571359,0.2,0.28,0,32.658333,-117.858333
33.869296231582,0.3,0.39,0,32.466666,-118.2
33.8592489766928,0.6,0.64,0,36.816666,-122.075
33.8592496963157,0.6,0.64,1,36.816666,-122.075
NaN,1.9,0.88,0,35.55,-123.1
NaN,1.9,0.88,1,35.55,-123.1
33.3970752517884,1.7,0.55,0,35.383333,-123.441666
33.3970759615885,1.7,0.55,1,35.383333,-123.441666
33.5176423104591,4.6,0.88,0,35.216666,-123.8
33.5176430228217,4.6,0.88,1,35.216666,-123.8
33.1358466246685,0.3,0.51,0,34.883333,-124.5
33.1358473289166,0.3,0.51,1,34.883333,-124.5
33.2664609382284,NaN,0.42,0,34.2,-125.9
33.2664616452526,NaN,0.42,1,34.2,-125.9
33.7185874082436,1.6,0.66,0,34.391666,-120.625
33.718588124877,1.6,0.66,1,34.391666,-120.625
33.7989654473574,NaN,0.38,0,34.316666,-120.8
33.7989661656991,NaN,0.38,1,34.316666,-120.8
33.7989654473574,0.1,0.36,0,34.15,-121.15
33.6683511337975,0.5,0.49,0,33.816666,-121.85
33.3267444675638,0.9,0.51,0,33.483333,-122.533333
