SA,NO3,PO4,depth,lat,lon
34.3062928506969,30.1,2.38,250,33.733333,-120.4
34.3361471582444,32.4,2.54,282,33.733333,-120.4
34.3445864825938,33.2,2.59,300,33.733333,-120.4
34.3524284618463,34.4,2.68,338,33.733333,-120.4
34.3667396274487,36.9,2.88,398,33.733333,-120.4
34.3687908657154,37,2.89,400,33.733333,-120.4
34.4241487730991,39,3.05,463,33.733333,-120.4
34.4428705875172,40,3.12,500,33.733333,-120.4
34.461444143732,40.9,3.18,534,33.733333,-120.4
33.5216612124148,NaN,0.34,0,33.883333,-120.2
33.5216619248628,NaN,0.34,1,33.883333,-120.2
33.5045879999531,1.3,0.45,10,33.883333,-120.2
33.5035857008114,1.5,0.47,11,33.883333,-120.2
33.5076264455788,2.2,0.53,20,33.883333,-120.2
33.5096417936552,2.3,0.54,22,33.883333,-120.2
33.513684283775,2.6,0.57,30,33.883333,-120.2
33.5136997372875,2.7,0.57,32,33.883333,-120.2
33.514798090863,3,0.58,43,33.883333,-120.2
33.5349669701343,4.3,0.66,50,33.883333,-120.2
33.5460694285441,5.1,0.71,53,33.883333,-120.2
33.5894580331007,8.8,0.93,64,33.883333,-120.2
33.6328471136372,10.7,1.03,75,33.883333,-120.2
33.6449665905733,11.2,1.06,78,33.883333,-120.2
33.5367320947486,NaN,0.32,0,34.15,-119.516666
33.5357344967293,NaN,0.32,10,34.15,-119.516666
33.5357587856231,0.1,0.33,20,34.15,-119.516666
33.5347570090104,0.1,0.33,21,34.15,-119.516666
33.5146890110889,1.2,0.42,30,34.15,-119.516666
33.5116825554401,1.3,0.43,31,34.15,-119.516666
33.4766077374513,1.6,0.48,42,34.15,-119.516666
33.467649871923,3.5,0.61,50,34.15,-119.516666
33.4636979723326,4.8,0.69,54,34.15,-119.516666
33.5804153744217,7.7,0.87,64,34.15,-119.516666
33.6268018018882,9.5,0.98,74,34.15,-119.516666
33.6318423682493,9.7,0.99,75,34.15,-119.516666
33.7095450416087,12.3,1.14,90,34.15,-119.516666
33.7770929687577,14.4,1.28,100,34.15,-119.516666
33.8023120044937,15.2,1.34,104,34.15,-119.516666
33.8631380962859,17.2,1.47,125,34.15,-119.516666
33.4875005457914,0.2,0.41,0,34.225,-119.411666
33.4814793087965,0.4,0.45,10,34.225,-119.411666
33.4674373883728,1,0.56,20,34.225,-119.411666
33.4654308792318,1.1,0.57,21,34.225,-119.411666
33.447372281055,2.5,0.68,30,34.225,-119.411666
33.4443735206586,2.8,0.7,32,34.225,-119.411666
33.5136234085034,0.3,0.35,0,34.225,-119.411666
33.5136241207806,0.3,0.35,1,34.225,-119.411666
33.493536017226,0.3,0.36,10,34.225,-119.411666
33.4684372667752,0.3,0.36,18,34.225,-119.411666
33.4644232090823,0.5,0.39,20,34.225,-119.411666
33.4443580991132,1.5,0.53,30,34.225,-119.411666
33.4403546095497,1.7,0.56,32,34.225,-119.411666
33.5377368202375,0.4,0.39,0,34.166666,-119.991666
33.5367392224318,0.4,0.39,10,34.166666,-119.991666
33.5247067948914,1.5,0.47,20,34.166666,-119.991666
33.5207026320717,2.1,0.52,25,34.166666,-119.991666
33.5247362842283,2.4,0.54,30,34.166666,-119.991666
33.5328514143148,3.2,0.58,40,34.166666,-119.991666
33.5249196420431,4.6,0.69,50,34.166666,-119.991666
33.5219725919926,5.2,0.73,54,34.166666,-119.991666
33.5393218143262,6.1,0.78,70,34.166666,-119.991666
33.5595007003225,7.6,0.87,75,34.166666,-119.991666
33.6129515988441,10.8,1.07,84,34.166666,-119.991666
33.7207804959508,14.6,1.29,98,34.166666,-119.991666
33.7338881914826,15,1.31,100,34.166666,-119.991666
33.8438672945671,18,1.51,118,34.166666,-119.991666
33.8882576278392,19.1,1.59,125,34.166666,-119.991666
33.9680147177813,21.1,1.72,139,34.166666,-119.991666
34.0105155468149,22.1,1.79,150,34.166666,-119.991666
34.0773120299837,23.7,1.9,170,34.166666,-119.991666
34.1996027312787,26.7,2.14,199,34.166666,-119.991666
34.202641793765,26.8,2.15,200,34.166666,-119.991666
34.2919707472627,29.8,2.4,239,34.166666,-119.991666
34.3042831088779,30.4,2.46,250,34.166666,-119.991666
34.3322831659829,32.2,2.63,289,34.166666,-119.991666
34.3405668686449,32.6,2.66,300,34.166666,-119.991666
34.3624777329854,33.7,2.76,338,34.166666,-119.991666
34.3776082779741,34.7,2.94,389,34.166666,-119.991666
34.3818554079902,34.7,2.99,400,34.166666,-119.991666
34.3923629062356,34.6,3.1,426,34.166666,-119.991666
34.4061100135069,33.7,3.23,466,34.166666,-119.991666
34.4186478319116,29.5,3.45,494,34.166666,-119.991666
34.4197552414954,28.9,3.46,500,34.166666,-119.991666
34.4219876421429,27.9,3.47,515,34.166666,-119.991666
34.421215572116,27.4,3.52,532,34.166666,-119.991666
34.4225083724869,28.8,3.53,553,34.166666,-119.991666
34.4227002205083,28.9,3.53,567,34.166666,-119.991666
33.518647035948,0.4,0.42,0,34.45,-120.566666
33.5166447083826,0.5,0.42,10,34.45,-120.566666
33.5166689834502,0.4,0.43,20,34.45,-120.566666
33.5166719316769,0.4,0.43,21,34.45,-120.566666
33.5166984657168,0.6,0.44,30,34.45,-120.566666
33.516706193168,0.6,0.44,31,34.45,-120.566666
33.502720124887,1.4,0.52,41,34.45,-120.566666
33.4998013218149,2,0.57,50,34.45,-120.566666
33.4998180978399,2.1,0.58,51,34.45,-120.566666
33.5392714273829,7.8,0.95,67,34.45,-120.566666
33.5085997810588,0.9,0.43,0,34.316666,-120.8
33.5086004932292,0.9,0.43,1,34.316666,-120.8
33.506597451358,0.9,0.44,10,34.316666,-120.8
33.5065998781371,0.9,0.44,11,34.316666,-120.8
33.5026028134281,1,0.45,20,34.316666,-120.8
33.5026057604174,1,0.45,21,34.316666,-120.8
33.4865566462986,2.9,0.56,30,34.316666,-120.8
33.4865643668005,3.2,0.58,31,34.316666,-120.8
33.5298478334901,8.1,0.86,41,34.316666,-120.8
33.5781704809266,10.1,0.98,50,34.316666,-120.8
33.5954191769234,10.4,1.01,60,34.316666,-120.8
33.6056348438863,10.9,1.05,70,34.316666,-120.8
33.6117474604919,11.2,1.07,75,34.316666,-120.8
33.6390751338943,12.1,1.12,84,34.316666,-120.8
33.754965282735,15.9,1.34,99,34.316666,-120.8
33.7580024857757,16,1.35,100,34.316666,-120.8
33.7906141708367,17.1,1.42,118,34.316666,-120.8
33.8299803146356,18,1.48,125,34.316666,-120.8
33.9430036154135,20.7,1.66,143,34.316666,-120.8
33.9733378974639,21.5,1.71,150,34.316666,-120.8
34.0442244672847,23.6,1.84,173,34.316666,-120.8
34.0820613538081,25.2,1.91,200,34.316666,-120.8
34.086129641754,25.3,1.92,202,34.316666,-120.8
34.2355140336906,28.2,2.18,231,34.316666,-120.8
34.2992587543304,29.5,2.32,250,34.316666,-120.8
34.3338706593334,30.5,2.43,270,34.316666,-120.8
34.2973560186946,31.6,2.45,300,34.316666,-120.8
34.2586746694372,32.4,2.46,324,34.316666,-120.8
34.3211656044554,35.4,2.73,381,34.316666,-120.8
34.3446717107466,35.7,2.85,400,34.316666,-120.8
34.3896037487846,36.4,3.06,441,34.316666,-120.8
34.4237753016731,39.6,3.13,500,34.316666,-120.8
34.425853608741,39.8,3.14,504,34.316666,-120.8
33.4242028399893,0.3,0.41,0,34.15,-121.15
33.4242049711194,0.3,0.41,3,34.15,-121.15
33.4232052180538,0.2,0.4,10,34.15,-121.15
33.4232149010107,0.2,0.4,14,34.15,-121.15
33.4222246990159,0.3,0.41,20,34.15,-121.15
33.4212317319085,0.3,0.41,24,34.15,-121.15
33.4212493708926,0.3,0.41,30,34.15,-121.15
33.4212878981169,0.3,0.41,35,34.15,-121.15
33.1882816510385,3.4,0.62,45,34.15,-121.15
33.2636891116708,3.9,0.65,50,34.15,-121.15
33.3160186374877,4.5,0.68,55,34.15,-121.15
33.489017588759,9.4,0.94,66,34.15,-121.15
33.5806003534678,13.2,1.15,75,34.15,-121.15
33.6309457937027,15.2,1.26,80,34.15,-121.15
33.8593685382796,20.1,1.61,95,34.15,-121.15
33.8936453911742,20.9,1.66,100,34.15,-121.15
33.9503477528761,22.3,1.74,117,34.15,-121.15
33.9766783789065,23.1,1.78,125,34.15,-121.15
34.0161902846914,24.2,1.85,137,34.15,-121.15
34.0718084281773,25.2,1.93,150,34.15,-121.15
34.1233666750363,26.1,2,163,34.15,-121.15
34.1834026510982,27.5,2.1,194,34.15,-121.15
34.1986224457664,27.9,2.14,200,34.15,-121.15
34.2585796480833,29.5,2.31,229,34.15,-121.15
34.2681077561355,30.2,2.36,250,34.15,-121.15
34.2694471619159,30.7,2.39,265,34.15,-121.15
34.2973560186946,32.4,2.53,300,34.15,-121.15
34.3004584798535,32.6,2.55,304,34.15,-121.15
34.2654401053584,35.1,2.71,359,34.15,-121.15
34.2974383655994,37.3,2.89,400,34.15,-121.15
34.3250463888111,38.7,3,427,34.15,-121.15
34.3554002099266,41.4,3.17,498,34.15,-121.15
34.357444308741,41.4,3.17,500,34.15,-121.15
34.4449756988246,42.9,3.3,579,34.15,-121.15
33.272489291162,NaN,0.42,0,33.953333,-121.406666
33.2724899983142,NaN,0.42,1,33.953333,-121.406666
33.2714916369822,NaN,0.42,10,33.953333,-121.406666
33.2714964564844,NaN,0.42,12,33.953333,-121.406666
33.2705110080629,NaN,0.42,20,33.953333,-121.406666
33.2775733649992,0.1,0.43,30,33.953333,-121.406666
33.2826507159138,0.2,0.44,37,33.953333,-121.406666
33.1813010213226,1.6,0.49,50,33.953333,-121.406666
33.1482776380011,3.1,0.57,58,33.953333,-121.406666
33.2036711846545,5.1,0.72,66,33.953333,-121.406666
33.4891685231715,12,1.09,75,33.953333,-121.406666
33.5869192731453,15.8,1.32,88,33.953333,-121.406666
33.6514976859813,18.1,1.46,100,33.953333,-121.406666
33.6999283470382,19.4,1.53,108,33.953333,-121.406666
33.8802193777421,22.2,1.7,125,33.953333,-121.406666
33.9114476612409,22.6,1.73,128,33.953333,-121.406666
34.0054370855181,24.1,1.81,148,33.953333,-121.406666
34.0175491561516,24.3,1.83,150,33.953333,-121.406666
34.1589188274883,27.6,2.07,179,33.953333,-121.406666
34.1714918467761,28,2.09,200,33.953333,-121.406666
34.1787588347258,28.2,2.1,210,33.953333,-121.406666
33.2795223695844,0.5,0.42,0,33.816666,-121.85
33.2795230768862,0.5,0.42,1,33.816666,-121.85
33.2765152654945,0.5,0.42,10,33.816666,-121.85
33.2765176756094,0.5,0.42,11,33.816666,-121.85
33.2765393666438,0.5,0.42,20,33.816666,-121.85
33.276542293748,0.5,0.42,21,33.816666,-121.85
33.2725497284295,0.5,0.41,30,33.816666,-121.85
33.2756406289346,0.5,0.42,40,33.816666,-121.85
33.1983814790777,1.1,0.49,50,33.816666,-121.85
33.1312302945554,1.8,0.53,60,33.816666,-121.85
33.2208183238633,3.1,0.58,70,33.816666,-121.85
33.2420011577549,5,0.68,75,33.816666,-121.85
33.3195642052032,9.5,0.94,84,33.816666,-121.85
33.6936748263502,18,1.44,99,33.816666,-121.85
33.6947024632564,18.1,1.44,100,33.816666,-121.85
33.7705443049796,19.2,1.51,119,33.816666,-121.85
33.8058655643446,20,1.56,125,33.816666,-121.85
33.9330099971688,22.7,1.75,145,33.816666,-121.85
33.9612802814582,23.3,1.79,150,33.816666,-121.85
34.0834837830644,25.6,1.96,176,33.816666,-121.85
34.1423515737865,26.5,2.02,200,33.816666,-121.85
34.1535687680139,26.7,2.03,207,33.816666,-121.85
34.1884237836993,27.9,2.09,237,33.816666,-121.85
34.2098252433839,28.7,2.16,250,33.816666,-121.85
34.252674619918,30.7,2.33,279,33.816666,-121.85
34.2641942036165,31.8,2.42,300,33.816666,-121.85
34.2770378049549,33.6,2.56,337,33.816666,-121.85
34.3346014278274,37.5,2.89,399,33.816666,-121.85
34.334622062843,37.6,2.89,400,33.816666,-121.85
34.3528110473817,40.3,3.06,464,33.816666,-121.85
34.4006599556513,40.8,3.12,500,33.816666,-121.85
34.4443449361384,41.2,3.18,533,33.816666,-121.85
33.3327728204973,0.1,0.37,0,33.483333,-122.533333
33.3327742373643,0.1,0.37,2,33.483333,-122.533333
33.3307704534274,0.1,0.36,10,33.483333,-122.533333
33.3307752815163,0.1,0.36,12,33.483333,-122.533333
33.3297898674419,NaN,0.36,20,33.483333,-122.533333
33.3297957310183,NaN,0.36,22,33.483333,-122.533333
33.3318286399519,NaN,0.36,30,33.483333,-122.533333
33.3318363247804,NaN,0.36,31,33.483333,-122.533333
33.3369396834233,NaN,0.36,41,33.483333,-122.533333
33.3320109426912,NaN,0.36,50,33.483333,-122.533333
33.3320276346901,NaN,0.36,51,33.483333,-122.533333
33.3321778626801,0.1,0.37,60,33.483333,-122.533333
33.3685155260654,0.4,0.42,70,33.483333,-122.533333
33.3856797482206,2.1,0.52,75,33.483333,-122.533333
33.4582198912389,6.5,0.77,84,33.483333,-122.533333
33.6685557868482,14.8,1.24,99,33.483333,-122.533333
33.6746072180121,15.1,1.26,100,33.483333,-122.533333
33.7383658230257,17.7,1.42,118,33.483333,-122.533333
33.7747173452185,18.7,1.48,125,33.483333,-122.533333
33.8847254646869,21.1,1.63,143,33.483333,-122.533333
33.9421890561158,22.2,1.71,150,33.483333,-122.533333
34.1065231573167,25.4,1.95,173,33.483333,-122.533333
34.1624483137794,27.1,2.04,200,33.483333,-122.533333
34.1635251987041,27.2,2.04,203,33.483333,-122.533333
34.1712261196062,27.7,2.04,232,33.483333,-122.533333
34.1816888579176,28.5,2.09,250,33.483333,-122.533333
34.2012702558979,29.8,2.19,272,33.483333,-122.533333
34.2420863268977,31.9,2.39,300,33.483333,-122.533333
34.2818511729802,34,2.58,327,33.483333,-122.533333
34.3232992813156,36.7,2.81,387,33.483333,-122.533333
34.3285922741008,37.2,2.85,400,33.483333,-122.533333
34.3515675901267,38.9,2.98,450,33.483333,-122.533333
34.3976449105181,40.5,3.1,500,33.483333,-122.533333
34.4139885705348,41.1,3.14,518,33.483333,-122.533333
33.2041679579152,0.1,0.38,0,33.15,-123.216666
33.2041693693156,0.1,0.38,2,33.15,-123.216666
33.2031702892149,0.1,0.38,10,33.15,-123.216666
33.2011800750679,0.1,0.38,18,33.15,-123.216666
33.2011848843824,0.1,0.38,20,33.15,-123.216666
33.2012140891397,0.1,0.38,30,33.15,-123.216666
33.2012293985689,0.1,0.38,32,33.15,-123.216666
33.2003279218715,0.1,0.38,44,33.15,-123.216666
33.1993862118868,0.1,0.38,50,33.15,-123.216666
33.1994527142192,0.1,0.38,54,33.15,-123.216666
33.1986308552769,0.1,0.38,65,33.15,-123.216666
33.2510438662457,0.1,0.4,75,33.15,-123.216666
33.2954727773685,0.2,0.44,85,33.15,-123.216666
33.3852356864953,3.3,0.61,100,33.15,-123.216666
33.4981734868922,8,0.85,116,33.15,-123.216666
33.5406033111424,10.3,0.98,125,33.15,-123.216666
33.5769622493396,12.1,1.09,132,33.15,-123.216666
33.7311807760156,17.6,1.41,150,33.15,-123.216666
33.8067332630898,19.9,1.55,158,33.15,-123.216666
33.9871918880751,24.1,1.83,183,33.15,-123.216666
34.0529210808185,25.5,1.92,200,33.15,-123.216666
34.0914292122172,26.2,1.97,214,33.15,-123.216666
34.1845654081482,28.1,2.09,244,33.15,-123.216666
34.1957570506508,28.5,2.12,250,33.15,-123.216666
34.2306999993959,30.5,2.31,285,33.15,-123.216666
34.2310323885384,31.4,2.37,300,33.15,-123.216666
34.2339103525618,34.1,2.54,341,33.15,-123.216666
34.3054780839224,38.3,2.91,400,33.15,-123.216666
34.3065036668169,38.4,2.92,401,33.15,-123.216666
34.3478201236052,40.4,3.09,466,33.15,-123.216666
34.3684994742297,41.3,3.16,500,33.15,-123.216666
34.390100765497,42.2,3.23,535,33.15,-123.216666
33.0936481541337,0.1,0.37,0,33.696666,-123.061666
33.093648857485,0.1,0.37,1,33.696666,-123.061666
33.0936551876467,0.1,0.37,10,33.696666,-123.061666
33.0936767594852,0.1,0.38,19,33.696666,-123.061666
33.0936791563561,0.1,0.38,20,33.696666,-123.061666
33.0916988119203,0.1,0.38,30,33.696666,-123.061666
33.0917293297814,0.1,0.38,34,33.696666,-123.061666
33.0928845341197,0.1,0.38,50,33.696666,-123.061666
33.0930336843625,0.1,0.38,59,33.696666,-123.061666
33.2289394677126,1.3,0.47,75,33.696666,-123.061666
33.4705495859414,2.9,0.59,96,33.696666,-123.061666
33.5017881089118,4.6,0.68,100,33.696666,-123.061666
33.592469175202,8.9,0.92,110,33.696666,-123.061666
33.7988320955096,13.2,1.16,125,33.696666,-123.061666
33.8129247177673,13.4,1.17,126,33.696666,-123.061666
34.0013906625232,19.4,1.56,147,33.696666,-123.061666
34.0215683614868,20,1.6,150,33.696666,-123.061666
34.1418123456501,24.4,1.89,178,33.696666,-123.061666
34.1423515737865,26.2,2.01,200,33.696666,-123.061666
34.1425844559979,27,2.06,210,33.696666,-123.061666
33.102690683534,NaN,0.37,0,34.033333,-122.908333
33.1026913870775,NaN,0.37,1,34.033333,-122.908333
33.1026977189688,NaN,0.36,10,34.033333,-122.908333
33.101709775438,NaN,0.36,17,34.033333,-122.908333
33.1017169677973,NaN,0.36,20,34.033333,-122.908333
33.1037555396876,NaN,0.36,30,34.033333,-122.908333
33.1037708041776,NaN,0.36,32,34.033333,-122.908333
33.1038528087141,NaN,0.36,42,34.033333,-122.908333
33.1039365950201,NaN,0.36,50,34.033333,-122.908333
33.1039863283716,NaN,0.36,53,34.033333,-122.908333
33.1031473668601,NaN,0.36,63,34.033333,-122.908333
33.0088671677993,0.6,0.46,73,34.033333,-122.908333
33.0068907369928,0.9,0.47,75,34.033333,-122.908333
33.0341923951822,2.2,0.52,83,34.033333,-122.908333
33.1832334155499,3.5,0.61,98,34.033333,-122.908333
33.2073927660839,3.7,0.62,100,34.033333,-122.908333
33.4016644003235,6.7,0.77,114,34.033333,-122.908333
33.599885405608,12.2,1.1,125,34.033333,-122.908333
33.6663074106368,14.2,1.22,129,34.033333,-122.908333
33.7864448493752,18.7,1.49,150,34.033333,-122.908333
33.7935999477821,19.2,1.52,155,34.033333,-122.908333
33.882641466959,21.5,1.65,181,34.033333,-122.908333
33.9896163498412,23.3,1.75,200,34.033333,-122.908333
34.0521714309862,24.3,1.81,211,34.033333,-122.908333
34.1523407025979,26.8,1.99,241,34.033333,-122.908333
34.1636011815464,27.4,2.03,250,34.033333,-122.908333
34.1814159518523,29.3,2.15,283,34.033333,-122.908333
34.1938509595113,30.5,2.25,300,34.033333,-122.908333
34.2197991708593,33.5,2.49,339,34.033333,-122.908333
34.2612390422213,37.5,2.79,399,34.033333,-122.908333
34.2622645979366,37.5,2.79,400,34.033333,-122.908333
34.3186581622309,40,2.99,465,34.033333,-122.908333
34.3252838273194,41,3.07,500,34.033333,-122.908333
34.3328414174164,42,3.15,537,34.033333,-122.908333
33.1247946442903,0.1,0.37,0,34.425,-122.183333
33.122792233018,0.1,0.37,10,34.425,-122.183333
33.1207995734631,0.1,0.37,17,34.425,-122.183333
33.1208067699702,0.1,0.37,20,34.425,-122.183333
33.1208359040246,0.1,0.35,30,34.425,-122.183333
33.1208511763905,0.1,0.35,32,34.425,-122.183333
33.1229426837707,NaN,0.36,42,34.425,-122.183333
33.1230265183934,NaN,0.36,50,34.425,-122.183333
33.1230762804245,NaN,0.36,53,34.425,-122.183333
33.1252516325617,NaN,0.36,63,34.425,-122.183333
33.2258919542189,NaN,0.36,73,34.425,-122.183333
33.2389869215913,NaN,0.36,75,34.425,-122.183333
33.2471769645871,0.1,0.39,82,34.425,-122.183333
33.0455811725314,3.8,0.61,98,34.425,-122.183333
33.0516546154411,4.2,0.63,100,34.425,-122.183333
33.1725509883632,7,0.78,113,34.425,-122.183333
33.3506996525999,11.8,1.06,125,34.425,-122.183333
33.4000127913277,13,1.13,128,34.425,-122.183333
33.7181183586761,18.6,1.45,150,34.425,-122.183333
33.7674514295562,19.3,1.49,154,34.425,-122.183333
33.9710415290749,23.3,1.73,180,34.425,-122.183333
34.0629694508149,23.8,1.75,200,34.425,-122.183333
34.097389434834,24,1.76,211,34.425,-122.183333
34.1704052684457,27.4,2.01,240,34.425,-122.183333
34.1877180833747,28.3,2.08,250,34.425,-122.183333
34.2205624510177,30.7,2.28,281,34.425,-122.183333
34.2219882571534,31.9,2.36,300,34.425,-122.183333
34.2237977912661,33.9,2.5,338,34.425,-122.183333
34.2763135050171,37.1,2.76,399,34.425,-122.183333
34.2773390697921,37.2,2.76,400,34.425,-122.183333
NaN,40.4,3.01,465,34.425,-122.183333
34.357444308741,41.2,3.1,500,34.425,-122.183333
34.3881180860724,42,3.19,537,34.425,-122.183333
33.2101963108488,0.1,0.41,0,34.575,-121.45
33.2081939177272,0.1,0.41,10,34.575,-121.45
33.2072036225879,0.1,0.41,16,34.575,-121.45
33.2102274222538,0.1,0.41,20,34.575,-121.45
33.2172897261628,0.1,0.41,30,34.575,-121.45
33.2013116445295,0.2,0.43,42,34.575,-121.45
33.1330738464847,1.2,0.5,50,34.575,-121.45
33.12105022545,1.5,0.52,52,34.575,-121.45
33.1513748556636,3,0.59,63,34.575,-121.45
33.2118255328769,5.2,0.71,73,34.575,-121.45
33.2168825230581,5.9,0.75,75,34.575,-121.45
33.2511959645224,8.6,0.9,82,34.575,-121.45
33.5399235343206,14.1,1.2,98,34.575,-121.45
33.5731262295288,14.9,1.25,100,34.575,-121.45
33.7573283524471,19.8,1.54,113,34.575,-121.45
33.8571094087131,22,1.67,125,34.575,-121.45
33.8873871203856,22.6,1.71,130,34.575,-121.45
34.0195587588192,25,1.88,150,34.575,-121.45
34.0508538015637,25.5,1.92,156,34.575,-121.45
34.1107363546518,26.7,2.02,181,34.575,-121.45
34.1724966837758,27.6,2.09,200,34.575,-121.45
34.2079453597786,28.2,2.13,212,34.575,-121.45
34.2377772587265,29.9,2.27,242,34.575,-121.45
34.2490152088548,30.4,2.32,250,34.575,-121.45
34.28594695946,32.9,2.53,284,34.575,-121.45
34.285297176848,34.1,2.62,300,34.575,-121.45
34.2800948348511,36.8,2.79,339,34.575,-121.45
34.3145227670357,39,2.96,400,34.575,-121.45
34.3588410300124,41.4,3.15,464,34.575,-121.45
34.3865897450294,42,3.21,500,34.575,-121.45
34.414221474433,42.5,3.26,535,34.575,-121.45
33.3066499577853,0.1,0.41,0,34.9,-121.216666
33.3066506656636,0.1,0.41,1,34.9,-121.216666
33.3056523108659,0.1,0.43,10,34.9,-121.216666
33.3056547230911,0.1,0.43,11,34.9,-121.216666
33.3046717066881,0.1,0.42,20,34.9,-121.216666
33.3046775658456,0.1,0.42,22,34.9,-121.216666
33.3016868205337,0.1,0.42,30,34.9,-121.216666
33.3006974485147,0.1,0.42,32,34.9,-121.216666
33.2344782579238,0.8,0.48,43,34.9,-121.216666
33.1431211745759,1.8,0.54,50,34.9,-121.216666
33.1150384058759,2.5,0.58,53,34.9,-121.216666
33.1795241729857,7.9,0.86,64,34.9,-121.216666
33.5092466503756,10.3,0.99,74,34.9,-121.216666
33.5213203755834,10.6,1.01,75,34.9,-121.216666
33.6874175513582,14.1,1.24,89,34.9,-121.216666
33.7580024857757,16.2,1.37,100,34.9,-121.216666
33.7802071693442,17,1.41,104,34.9,-121.216666
33.9676353475474,21.8,1.72,125,34.9,-121.216666
34.0607556135054,24.2,1.89,150,34.9,-121.216666
34.0627924893444,24.2,1.89,151,34.9,-121.216666
34.1198042587959,25.9,1.97,182,34.9,-121.216666
34.163453150779,27,2.05,200,34.9,-121.216666
34.1908629912706,27.7,2.11,212,34.9,-121.216666
34.2337808402931,29.2,2.25,243,34.9,-121.216666
34.2389664997597,29.5,2.28,250,34.9,-121.216666
34.2497708086191,31.1,2.4,284,34.9,-121.216666
34.2511304582827,31.9,2.45,300,34.9,-121.216666
34.2549716415212,33.9,2.58,339,34.9,-121.216666
34.2773390697921,37.3,2.82,400,34.9,-121.216666
34.3498301198087,39.3,3.05,466,34.9,-121.216666
34.3976449105181,39.6,3.18,500,34.9,-121.216666
34.4484061925917,39.9,3.31,536,34.9,-121.216666
33.4854910948136,0.7,0.47,0,35.041666,-120.925
33.4854925181721,0.7,0.47,2,35.041666,-120.925
33.4844934859039,0.7,0.47,10,35.041666,-120.925
33.4845007614383,0.7,0.47,13,35.041666,-120.925
33.4835130112552,0.7,0.47,20,35.041666,-120.925
33.4825171204904,0.7,0.47,23,35.041666,-120.925
33.4835424643568,2.4,0.59,30,35.041666,-120.925
33.4845780718248,3.7,0.67,34,35.041666,-120.925
33.5318891194934,6.3,0.8,44,35.041666,-120.925
33.5299433060887,7.4,0.86,50,35.041666,-120.925
33.5280010009229,8.1,0.91,54,35.041666,-120.925
33.6226144482571,10.9,1.07,64,35.041666,-120.925
33.7041671580118,13.7,1.24,74,35.041666,-120.925
33.7082030177276,13.9,1.25,75,35.041666,-120.925
33.7486846794806,16,1.4,88,35.041666,-120.925
33.8263263196061,18.2,1.54,100,35.041666,-120.925
33.8747322970729,19.4,1.61,107,35.041666,-120.925
33.9626114412367,21.5,1.77,125,35.041666,-120.925
33.9707026957107,21.7,1.79,127,35.041666,-120.925
34.0265106355296,23.2,1.89,147,35.041666,-120.925
34.036640381494,23.5,1.91,150,35.041666,-120.925
34.1227207441854,25.9,2.05,178,35.041666,-120.925
34.1333080407898,26.2,2.08,200,35.041666,-120.925
34.138588060562,26.4,2.09,211,35.041666,-120.925
33.3950658008105,2.5,0.6,0,35.088333,-120.776666
33.4041125899085,2.7,0.64,6,35.088333,-120.776666
33.4201910409464,3.4,0.68,10,35.088333,-120.776666
33.5447988939502,9.3,1.02,19,35.088333,-120.776666
33.5468107763548,9.4,1.03,20,35.088333,-120.776666
33.5659301040999,10,1.09,30,35.088333,-120.776666
33.5699644928124,10.1,1.1,32,35.088333,-120.776666
33.568990723022,10.3,1.13,36,35.088333,-120.776666
33.3960705262994,2.4,0.61,0,35.088333,-120.776666
33.4121532353267,2.8,0.65,10,35.088333,-120.776666
33.4875319169758,6.9,0.9,20,35.088333,-120.776666
33.4965774013063,7.4,0.93,21,35.088333,-120.776666
33.5629159221581,9.9,1.1,30,35.088333,-120.776666
33.5689520255384,10.1,1.11,31,35.088333,-120.776666
33.5730618430005,10.3,1.13,42,35.088333,-120.776666
33.5711373512628,10.3,1.15,50,35.088333,-120.776666
33.5711709747599,10.3,1.16,52,35.088333,-120.776666
33.5713559039942,10.3,1.17,63,35.088333,-120.776666
33.5136234085034,0.5,0.77,0,32.933333,-117.283333
33.5136241207806,0.5,0.77,1,32.933333,-117.283333
33.5136305312752,0.5,0.68,10,32.933333,-117.283333
33.5136329585637,0.5,0.67,11,32.933333,-117.283333
33.5267162477517,0.9,0.69,20,32.933333,-117.283333
33.5287286498993,0.9,0.69,21,32.933333,-117.283333
33.6523366530987,7.7,0.91,30,32.933333,-117.283333
33.6674153250057,8.5,0.94,31,32.933333,-117.283333
33.7086897642812,10.5,1.06,41,32.933333,-117.283333
33.7409371960047,12,1.15,50,32.933333,-117.283333
33.7439682927225,12.2,1.16,51,32.933333,-117.283333
33.5588360555049,1,0.44,0,32.908333,-117.366666
33.556833736481,1,0.44,10,32.908333,-117.366666
33.5568580406563,1,0.44,20,32.908333,-117.366666
33.5568875582744,1.1,0.44,30,32.908333,-117.366666
33.5630039217828,1.6,0.46,41,32.908333,-117.366666
33.7007478836398,9.6,0.93,50,32.908333,-117.366666
33.7178452266033,10.5,0.99,51,32.908333,-117.366666
33.7471514906573,13.5,1.15,61,32.908333,-117.366666
33.7835081680784,15,1.24,72,32.908333,-117.366666
33.8036538295755,15.6,1.28,75,32.908333,-117.366666
33.8822479630159,17.6,1.42,85,32.908333,-117.366666
33.9931168551331,20.2,1.6,100,32.908333,-117.366666
34.1614283839758,23.7,1.85,120,32.908333,-117.366666
